method,condition,subject_id,slice_id,seed,num_steps,l_ss,likelihood_type,lambda,runtime_seconds,num_net_evals,nrmse,psnr,ssim,measured_kspace_err,heldout_kspace_err,nrmse_fullfov,psnr_fullfov,ssim_fullfov,brain_fraction,heldout_kspace_err_allcoef
M0,merge_fixed,2022121707,7,0,0,,,,0.010370969772338867,0,0.24320918150404414,21.287618120717397,0.5080172714412751,0.20814311504364014,0.9886083006858826,0.41544995580943916,21.385848412415744,0.3253489738329274,0.2450408935546875,0.5658730864524841
M0,merge_fixed,2022121707,8,0,0,,,,0.011534690856933594,0,0.22202840809803084,22.383984801874632,0.5548491062576688,0.20546963810920715,0.9824427366256714,0.4120329841323964,21.75996831273817,0.314440054185225,0.2487945556640625,0.5505332946777344
M0,merge_fixed,2022121707,9,0,0,,,,0.010416746139526367,0,0.22376256584169982,21.92920073124576,0.4830997487929905,0.19405533373355865,0.9888654351234436,0.41686904421259297,21.122533688724346,0.287959342847539,0.2617034912109375,0.5530050992965698
M0,merge_fixed,2022121708,8,0,0,,,,0.011254310607910156,0,0.22393382386386232,22.50087488338206,0.574966748103832,0.18202541768550873,0.9824590086936951,0.34928540988798046,23.179125897759146,0.45278615666531824,0.172454833984375,0.525102436542511
M0,merge_fixed,2022121708,9,0,0,,,,0.011536121368408203,0,0.2111926592287397,21.738707371191666,0.48115341898784564,0.19466890394687653,0.9813613891601562,0.3651580766883528,21.033470590666656,0.3911165241097199,0.21185302734375,0.5459471940994263
M0,merge_fixed,2022121708,10,0,0,,,,0.008734464645385742,0,0.21239565343087974,22.074620569398462,0.5431661505540183,0.20334026217460632,0.9805449843406677,0.3669938123195874,21.947092932761674,0.41781117883495816,0.1817169189453125,0.5500431060791016
M13,joint_extra_comp,2022101101,8,0,100,30.0,DPS,,14.738900899887085,100,0.14741861078225596,25.641738711284905,0.7033926365035293,0.27337515354156494,0.8490082621574402,0.35455998230418306,22.077556819224668,0.40452054149542666,0.271240234375,0.4867374897003174
M13,joint_extra_comp,2022101101,9,0,100,30.0,DPS,,15.130570650100708,100,0.15159068333909137,24.7442214900412,0.6659518024380606,0.2612525522708893,0.8509799838066101,0.3474611462765816,21.593561397532447,0.38924896679451326,0.25335693359375,0.4722795784473419
M13,joint_extra_comp,2022101101,10,0,100,30.0,DPS,,14.11508584022522,100,0.14266897275666077,25.023047740139923,0.7287503981915577,0.24566462635993958,0.8644081354141235,0.31259184220704106,23.724154015575905,0.45080683026867946,0.234466552734375,0.4423328936100006
M13,joint_extra_comp,2022101102,8,0,100,30.0,DPS,,14.528489828109741,100,0.15722914959010947,25.046083316922235,0.7225320186382169,0.26251763105392456,0.8239949941635132,0.32369038278244255,23.511751155966007,0.4603426791766309,0.3021697998046875,0.4655715525150299
M13,joint_extra_comp,2022101102,9,0,100,30.0,DPS,,14.10123586654663,100,0.16412745661666217,23.835481100569652,0.6745113200788019,0.25017690658569336,0.8648402094841003,0.3261481445995539,23.12141208490576,0.4373776243966563,0.29736328125,0.4584653377532959
M13,joint_extra_comp,2022101102,10,0,100,30.0,DPS,,14.785339593887329,100,0.15692123052419457,23.89896767441625,0.6909223169642416,0.23249073326587677,0.8495306372642517,0.30149737820132694,23.07711174255692,0.46643167347824877,0.2732391357421875,0.43053534626960754
M13,joint_extra_comp,2022101103,8,0,100,30.0,DPS,,14.28428053855896,100,0.1379009721885702,26.127783775332937,0.7373701538305327,0.2906073033809662,0.87699955701828,0.3449980838618534,22.77125040580024,0.44154273218051815,0.2850341796875,0.4956260621547699
M13,joint_extra_comp,2022101103,9,0,100,30.0,DPS,,15.021308422088623,100,0.13338027945310665,25.982208712416366,0.7361551029506185,0.2672322690486908,0.8483555912971497,0.3439840747716427,22.269549519369782,0.42094141951186886,0.276763916015625,0.47736185789108276
M13,joint_extra_comp,2022101103,10,0,100,30.0,DPS,,14.101041793823242,100,0.13913940102906142,26.41275326851259,0.7106970693954755,0.26875507831573486,0.8738212585449219,0.3360189896217727,22.86269929698344,0.42597102427495653,0.271453857421875,0.47537004947662354
M13,joint_extra_comp,2022101201,8,0,100,30.0,DPS,,14.858271360397339,100,0.13092087796099153,26.8168809357115,0.7760106395143106,0.2515580356121063,0.8623175024986267,0.3292486857963804,23.466247135522764,0.417101837596548,0.2722625732421875,0.447889119386673
M13,joint_extra_comp,2022101201,9,0,100,30.0,DPS,,14.076642990112305,100,0.1423349782610034,25.238216937912593,0.7195159960957707,0.2583073377609253,0.8549392819404602,0.3444346826306637,22.26475289993695,0.3762340349895668,0.266693115234375,0.45641738176345825
M13,joint_extra_comp,2022101201,10,0,100,30.0,DPS,,14.854989767074585,100,0.15195477343520075,24.506768800266578,0.6940005090422262,0.24625329673290253,0.8662863373756409,0.3340418694629115,22.692732184198615,0.39652677551917215,0.2415313720703125,0.4497319161891937
M13,joint_extra_comp,2022101204,8,0,100,30.0,DPS,,14.104589700698853,100,0.15983905745940388,25.55286556142753,0.7280128755008309,0.2530547082424164,0.76214599609375,0.3247627840010633,23.573395851677702,0.4311906785464128,0.2927398681640625,0.4343791604042053
M13,joint_extra_comp,2022101204,9,0,100,30.0,DPS,,14.89301586151123,100,0.14856024215697194,26.26383870447122,0.7280679160225523,0.2448149025440216,0.8077731728553772,0.3223292210799346,23.960047594392048,0.42299702156790636,0.271881103515625,0.43268635869026184
M13,joint_extra_comp,2022101204,10,0,100,30.0,DPS,,14.12583613395691,100,0.14449382871919264,26.128126264095854,0.7351777260192621,0.24360209703445435,0.8328293561935425,0.3219617401740912,23.65622852493725,0.42084824457663333,0.2709503173828125,0.4295094609260559
